mono_mass	mz	charge	rt	intensity	detection
1709.86245	855.9405517578125	2	108.8788	3113622.116278583	MSMS
1796.83696	899.4278564453125	2	107.6166	3113114.2513857563	MSMS
1629.87599	544.2996215820312	3	73.5296	3113055.4931647824	MSMS
1369.70891	685.8626098632812	2	67.9816	3113040.4737818404	MSMS
1662.85770	555.2949829101562	3	67.6736	3112482.6759563405	MSMS
1289.58879	645.802490234375	2	52.3022	3111796.8454244295	MSMS
2568.29410	643.3328857421875	4	45.6390	3111123.3489775867	MSMS
1015.51859	508.7665710449219	2	38.2657	3109598.001955246	MSMS
1281.74048	641.8782348632812	2	87.3038	3109075.029720563	MSMS
2074.01197	692.6798706054688	3	38.9134	3108406.5003944533	MSMS
2266.14225	756.7232666015625	3	131.8155	3108137.1882747035	MSMS
800.51199	401.2634582519531	2	64.5714	3107863.464247077	MSMS
1070.55426	536.284912109375	2	50.1425	3107246.539035555	MSMS
1662.81008	832.4142456054688	2	56.4900	3107134.695952248	MSMS
1203.62479	602.8204956054688	2	70.9988	3106963.7211142555	MSMS
1358.68303	680.3495483398438	2	41.8464	3106470.924099376	MSMS
1392.76128	465.26104736328125	3	86.9130	3105640.664826407	MSMS
1587.79668	530.27294921875	3	99.5969	3105082.7022850583	MSMS
1391.70449	696.8599853515625	2	50.6346	3105079.266153375	MSMS
1680.84713	841.4329223632812	2	120.9103	3105066.7930580755	MSMS
1847.93774	924.9773559570312	2	76.5501	3104437.6853010757	MSMS
1160.49456	581.2550048828125	2	40.1010	3103815.795013279	MSMS
1334.70818	668.3628540039062	2	130.7887	3103235.1349756042	MSMS
1113.52772	557.771240234375	2	32.0921	3102937.695554393	MSMS
1395.74703	466.25634765625	3	41.6633	3102654.2502615564	MSMS
2052.98985	685.6727294921875	3	70.9988	3102397.3363180105	MSMS
2359.23181	787.7528686523438	3	84.6063	3102389.518405242	MSMS
1626.76717	543.2642822265625	3	26.3390	3102073.6544171306	MSMS
1392.70714	465.2431640625	3	51.6583	3101934.984327488	MSMS
2048.06256	513.2738647460938	4	41.2720	3101894.5147164194	MSMS
1168.54005	585.2791137695312	2	71.2990	3101134.5071780416	MSMS
1414.72385	708.370361328125	2	48.2137	3100802.885495546	MSMS
2187.14231	1095.08154296875	2	141.7159	3100794.4697516393	MSMS
1912.94316	638.9904174804688	3	137.4007	3100181.5690892003	MSMS
1352.79152	677.4034423828125	2	113.4338	3099668.975293666	MSMS
978.50221	490.25897216796875	2	43.9840	3098985.156704165	MSMS
1443.73177	722.8740844726562	2	43.1260	3098841.2675355785	MSMS
2734.40384	684.8597412109375	4	83.6921	3098821.4318215065	MSMS
1444.79258	482.6047668457031	3	92.7206	3098712.6349626053	MSMS
1830.92242	611.3148193359375	3	60.3844	3098338.3241252075	MSMS
1484.91912	495.9804382324219	3	40.6123	3097367.1016591555	MSMS
2014.12515	672.7174072265625	3	132.1881	3097161.918636243	MSMS
1618.83486	540.6201782226562	3	45.3795	3097002.8582545524	MSMS
1862.82575	932.4202270507812	2	73.1386	3096105.363030781	MSMS
1075.56621	538.7904052734375	2	65.2847	3095865.782038226	MSMS
2031.90301	678.6447143554688	3	65.1896	3094605.7330529816	MSMS
1761.84345	588.2891235351562	3	60.6528	3094540.073749973	MSMS
852.45276	427.23370361328125	2	61.3124	3094474.887390973	MSMS
942.55385	472.2841491699219	2	105.5241	3094425.3818110004	MSMS
1360.77145	681.3942260742188	2	95.3795	3094263.4864359503	MSMS
1731.80639	578.276611328125	3	40.0057	3093883.0558421067	MSMS
1630.77397	544.599609375	3	111.5738	3093809.682958014	MSMS
2274.21475	759.4149169921875	3	121.0626	3092958.5981582613	MSMS
3617.84379	1207.623046875	3	113.3631	3092585.7159517803	MSMS
1203.61692	402.212890625	3	30.7940	3092113.9326834506	MSMS
1821.96971	608.3309936523438	3	59.8231	3091431.1042231163	MSMS
1291.60444	646.8110961914062	2	45.0339	3090772.785918711	MSMS
2620.36494	874.7986450195312	3	93.5846	3090322.2060941327	MSMS
1022.52843	512.272216796875	2	54.9477	3090244.210678789	MSMS
1106.57202	554.2938232421875	2	70.4818	3090145.264808956	MSMS
1116.62128	559.3156127929688	2	84.1097	3090114.933498603	MSMS
2563.34935	642.096435546875	4	88.7849	3089907.7176894583	MSMS
2054.02801	686.0180053710938	3	93.9006	3089877.5254644784	MSMS
1491.66639	746.8422241210938	2	88.3975	3089609.544997495	MSMS
1949.11973	976.0693969726562	2	126.9554	3089076.447206028	MSMS
1535.78314	768.9002075195312	2	57.2428	3088666.44492195	MSMS
2040.06400	681.3641357421875	3	119.7715	3088371.571090236	MSMS
1229.70197	410.9082336425781	3	68.5173	3088052.0834283265	MSMS
1765.79748	589.607177734375	3	27.3970	3087261.8942055223	MSMS
1258.64923	630.3292846679688	2	43.0846	3087127.333058454	MSMS
986.53966	494.2769775390625	2	56.9138	3086395.0309842913	MSMS
1455.72054	728.8689575195312	2	43.3523	3086377.7309035715	MSMS
1001.50294	501.7593078613281	2	52.2328	3086148.40052	MSMS
2040.02896	681.3516235351562	3	64.9134	3085783.7507666405	MSMS
1466.78414	489.9356994628906	3	34.1117	3085663.3670262187	MSMS
2736.35074	685.34765625	4	98.0302	3085357.323034866	MSMS
2951.46835	985.1661987304688	3	63.8753	3084989.4021005044	MSMS
1126.62339	564.3196411132812	2	49.4607	3084163.03170178	MSMS
3251.61324	814.1627197265625	4	118.8072	3084152.828928508	MSMS
1493.66342	747.840576171875	2	50.9656	3082798.2918633567	MSMS
1390.66163	696.3399047851562	2	76.3175	3082302.1896644128	MSMS
1739.95300	870.9855346679688	2	100.9326	3082253.105999947	MSMS
1800.02577	601.0174560546875	3	71.3349	3082023.2888175678	MSMS
1150.55399	576.2835693359375	2	58.3833	3081640.5468559503	MSMS
1329.67761	665.8472290039062	2	52.9372	3081158.1456961907	MSMS
1971.89964	987.4599609375	2	122.9922	3081108.893425569	MSMS
1105.64954	553.8325805664062	2	99.6316	3079794.4243054036	MSMS
1072.65323	537.3338012695312	2	111.8713	3079530.525857017	MSMS
1066.48658	534.251220703125	2	45.6576	3079507.2392198998	MSMS
2763.29964	922.443359375	3	100.5537	3079331.583544531	MSMS
1733.85255	578.9588012695312	3	91.7902	3079319.3193675335	MSMS
1637.85255	546.9594116210938	3	98.8164	3079305.8815806536	MSMS
1169.54654	585.7808227539062	2	42.2857	3078995.9565724293	MSMS
1837.94687	613.6568603515625	3	61.3631	3078732.2079082914	MSMS
1456.72702	729.3720092773438	2	45.7401	3078585.1197761083	MSMS
1399.59256	700.8048095703125	2	45.9679	3078345.913046428	MSMS
1173.63937	587.8272705078125	2	128.5265	3078220.0527666276	MSMS
1506.80421	754.4110107421875	2	66.4520	3077977.2223226065	MSMS
1544.85624	773.43798828125	2	104.9189	3077544.7000367236	MSMS
1599.81915	800.9190063476562	2	100.6020	3077367.646655824	MSMS
1639.79410	820.906494140625	2	86.2064	3077122.04347424	MSMS
1856.96323	929.4921264648438	2	125.8647	3076781.5462402604	MSMS
1747.88281	583.6355590820312	3	90.2019	3076739.3070821385	MSMS
1615.89336	539.6394653320312	3	74.6130	3075576.039811556	MSMS
1655.76788	552.929931640625	3	44.8149	3075534.4853814286	MSMS
1026.55973	514.2875366210938	2	55.2948	3075382.4543690397	MSMS
1536.85116	769.4337768554688	2	118.3134	3074403.0736510446	MSMS
1477.73004	739.87353515625	2	93.9614	3074025.633752566	MSMS
1290.70712	646.3616943359375	2	113.7158	3073022.0043944293	MSMS
1319.69076	660.8534545898438	2	99.5647	3072858.7754596104	MSMS
1572.79299	787.40625	2	81.6272	3072189.4934292426	MSMS
874.49125	438.25323486328125	2	59.5546	3071902.8111390145	MSMS
1351.61568	451.5459899902344	3	30.0614	3071880.348851153	MSMS
1081.61316	541.814697265625	2	48.5683	3070855.738999329	MSMS
1543.79543	772.9025268554688	2	69.3124	3070825.583043669	MSMS
1523.78314	508.93548583984375	3	42.2089	3070794.19907088	MSMS
1482.80823	742.412841796875	2	107.6166	3070786.084812932	MSMS
1329.62749	665.8231201171875	2	68.4803	3070660.3715039496	MSMS
1391.73098	464.9172668457031	3	58.0527	3070347.2000773833	MSMS
1120.62808	561.3223266601562	2	111.0434	3070298.365062883	MSMS
2275.15970	570.0481567382812	4	41.9255	3070217.670824795	MSMS
1435.77112	718.8941650390625	2	104.2280	3069796.2294175676	MSMS
884.53312	443.2740173339844	2	54.1622	3069746.648156543	MSMS
1711.86034	571.6278076171875	3	91.2605	3069592.2018731446	MSMS
1309.76055	437.594482421875	3	39.4731	3069553.129581995	MSMS
1642.79912	548.6078491210938	3	48.3717	3069497.944785239	MSMS
1264.68157	633.3492431640625	2	108.3891	3069469.453681369	MSMS
1255.62710	628.8211669921875	2	96.6155	3069240.394308374	MSMS
1629.71316	544.2464599609375	3	23.9885	3068532.713689133	MSMS
1585.83517	793.9259643554688	2	130.5522	3067497.5333489035	MSMS
1409.63105	705.8236694335938	2	34.8120	3067149.8306133924	MSMS
1216.64856	609.33251953125	2	77.0546	3066862.1485660938	MSMS
1114.50836	558.2620849609375	2	98.8300	3066085.5707311737	MSMS
2273.20895	759.0802001953125	3	122.7767	3066054.7686703242	MSMS
3255.61200	815.1632080078125	4	80.9248	3065454.735644917	MSMS
1564.82494	522.6162109375	3	86.0445	3065185.089403097	MSMS
1595.93589	532.9859619140625	3	75.7266	3064970.661584605	MSMS
1418.74054	710.3782348632812	2	84.5095	3064851.8059685105	MSMS
984.52401	493.27093505859375	2	48.3533	3064612.3801678703	MSMS
3156.53724	790.3933715820312	4	116.4504	3064231.6857360885	MSMS
1361.63105	681.8236694335938	2	36.8428	3063920.7817808106	MSMS
2790.49293	698.8829956054688	4	96.8954	3063773.5064183166	MSMS
1847.90538	616.9768676757812	3	65.8829	3062682.483300525	MSMS
2165.06540	723.0309448242188	3	53.1747	3059707.2602516976	MSMS
1388.69895	463.90704345703125	3	65.2847	3059546.8560574967	MSMS
1177.53503	589.775634765625	2	34.5430	3059279.497509188	MSMS
2148.04875	717.3598022460938	3	65.5843	3059227.880787213	MSMS
1908.95814	955.988525390625	2	74.2474	3058969.2996796537	MSMS
1509.76749	755.8935546875	2	63.8468	3058603.5265444294	MSMS
1516.86535	759.4409790039062	2	137.6620	3058463.7136471816	MSMS
1295.59936	432.8740234375	3	29.2804	3058210.6959545724	MSMS
1105.56554	553.7910766601562	2	68.7857	3057908.0889767823	MSMS
3238.39250	1080.8070068359375	3	62.6263	3057762.552181461	MSMS
2418.32307	807.4506225585938	3	106.8712	3057349.5027775615	MSMS
1537.80281	769.9111938476562	2	138.6921	3057214.764836431	MSMS
1236.51934	619.2679443359375	2	42.7449	3056457.0326701524	MSMS
1067.58628	534.80078125	2	59.0139	3056397.3166148793	MSMS
1313.73031	438.91741943359375	3	28.5436	3056393.3850633474	MSMS
1771.90644	886.9619750976562	2	81.6680	3055863.919142089	MSMS
1329.69287	665.8550415039062	2	111.9035	3055831.4143941444	MSMS
1083.60366	542.8095703125	2	35.9175	3055155.097281937	MSMS
2990.46954	998.1677856445312	3	129.8697	3055144.9510346614	MSMS
1795.86418	449.9737243652344	4	67.0599	3054542.8381172325	MSMS
1582.82025	792.4183349609375	2	84.9385	3054386.362907408	MSMS
2728.35893	910.7968139648438	3	121.7410	3054325.410231992	MSMS
1156.66044	579.3374633789062	2	52.4629	3054133.796631855	MSMS
1156.58365	579.30029296875	2	67.6253	3054109.100379179	MSMS
1477.72351	739.8696899414062	2	102.9023	3054007.9318180853	MSMS
1212.64625	607.3314208984375	2	70.4398	3053489.7960053505	MSMS
1628.76506	815.3860473632812	2	55.8230	3053343.901647373	MSMS
2352.23253	785.4200439453125	3	142.6462	3052360.50744231	MSMS
2909.45191	728.6227416992188	4	119.2430	3052158.5563987726	MSMS
1510.81036	756.4133911132812	2	63.0306	3051923.673299126	MSMS
1261.68778	631.8539428710938	2	63.8468	3051581.202313443	MSMS
1567.90861	523.6439208984375	3	80.8404	3050009.189876584	MSMS
2345.27031	587.575927734375	4	68.3106	3049844.4637144106	MSMS
1387.70958	694.861572265625	2	57.9574	3049828.389589578	MSMS
1617.90901	540.3106689453125	3	70.8898	3049588.8165056226	MSMS
1273.63364	637.8271484375	2	56.7950	3049383.010687605	MSMS
997.61718	499.8161315917969	2	73.2254	3049237.3141971836	MSMS
1128.61389	565.3143310546875	2	78.3233	3049148.438643355	MSMS
1150.60563	576.3090209960938	2	96.0232	3049105.6217459883	MSMS
2183.11235	1093.06689453125	2	124.8680	3049015.747932066	MSMS
2147.08988	717.0398559570312	3	93.3886	3048923.334315371	MSMS
1699.91449	567.6456298828125	3	87.3794	3047865.35467272	MSMS
1293.70410	432.2418212890625	3	49.5100	3047760.6768806577	MSMS
1955.07278	653.0337524414062	3	110.7415	3047743.7084650598	MSMS
2956.50428	592.5083618164062	5	77.0136	3047619.9475078173	MSMS
1368.77251	685.3948364257812	2	96.4421	3047372.179335137	MSMS
1319.64698	660.8318481445312	2	54.9914	3047281.827336571	MSMS
1463.68271	488.90216064453125	3	27.3886	3047160.149032286	MSMS
2041.06665	681.6987915039062	3	119.8508	3046105.2369329087	MSMS
1449.72860	725.8737182617188	2	102.6001	3045585.581206137	MSMS
1069.50803	535.7616577148438	2	67.3478	3045484.5768357916	MSMS
1447.73071	724.875	2	86.2632	3045450.4741720343	MSMS
2030.12996	678.0525512695312	3	125.6802	3044945.546120369	MSMS
1211.59751	606.8063354492188	2	100.3765	3044827.7836042987	MSMS
1496.84972	749.43310546875	2	139.1764	3044539.4917211304	MSMS
1361.69393	681.8551635742188	2	38.8109	3043670.668186786	MSMS
1860.86022	621.294921875	3	28.6151	3043647.1734574963	MSMS
2077.00040	693.67724609375	3	104.4124	3043086.124457521	MSMS
919.46847	460.74151611328125	2	35.4442	3043054.7887473702	MSMS
1288.67621	645.3447875976562	2	79.5236	3043006.5890214834	MSMS
3514.76335	704.36279296875	5	90.8198	3042997.9999647103	MSMS
2047.01567	513.0123901367188	4	50.2868	3042572.6426553694	MSMS
1027.53385	514.774169921875	2	73.2613	3042202.6327656833	MSMS
1562.82053	521.9482421875	3	41.8019	3042083.1263330034	MSMS
1550.82053	776.41796875	2	122.6482	3041951.2921217154	MSMS
862.49125	432.2528076171875	2	76.1924	3041464.003660364	MSMS
3211.60709	804.1626586914062	4	120.2232	3041335.2295069825	MSMS
1036.51892	519.2672119140625	2	33.5783	3040721.3602933716	MSMS
2030.96977	1016.996337890625	2	110.2954	3040681.0922711845	MSMS
1740.84311	871.43017578125	2	74.3516	3040475.37124436	MSMS
2662.27693	888.7679443359375	3	71.0876	3040108.046774005	MSMS
1535.71374	768.86572265625	2	62.2104	3039475.530012686	MSMS
1523.73686	508.9198303222656	3	58.2247	3039441.8321005525	MSMS
2122.12047	708.7171020507812	3	138.9844	3039072.3140080376	MSMS
1304.71287	435.9120178222656	3	95.5019	3038679.9854079806	MSMS
1495.82595	499.6163635253906	3	75.1640	3037291.5710139144	MSMS
2604.23122	869.4188232421875	3	93.7011	3037263.02641567	MSMS
2033.04696	679.0250854492188	3	83.2659	3037066.48808368	MSMS
1529.76855	510.93035888671875	3	38.7120	3036758.1094390545	MSMS
1231.62960	616.8223266601562	2	58.1937	3035906.9440215644	MSMS
1161.54145	581.7786865234375	2	45.9141	3035891.8595730453	MSMS
1146.60332	574.3101196289062	2	90.8334	3035672.3176949155	MSMS
1640.85222	821.434814453125	2	110.1146	3035239.4674240355	MSMS
1532.74709	767.3829345703125	2	86.6369	3035209.6608979963	MSMS
2558.29765	854.1082153320312	3	110.1950	3035007.6179948687	MSMS
822.45995	412.2373352050781	2	44.2598	3034629.3940439746	MSMS
2060.06123	688.0296020507812	3	113.4524	3034033.929162702	MSMS
928.57796	465.2967224121094	2	110.1418	3033858.471795383	MSMS
2229.07423	744.3665161132812	3	73.8155	3033785.068258442	MSMS
1473.53229	737.7737426757812	2	65.2007	3033559.814092798	MSMS
1779.95531	594.328125	3	77.6088	3033340.540705048	MSMS
1764.93701	589.3209838867188	3	34.6443	3032725.8047508034	MSMS
1431.69539	716.8558959960938	2	35.0767	3032625.449304202	MSMS
2344.05675	782.6951293945312	3	43.8504	3032579.465539864	MSMS
1350.62043	676.3184204101562	2	86.1569	3032228.285670009	MSMS
2562.23975	641.8194580078125	4	54.0792	3031609.0454894295	MSMS
1223.62201	612.8187866210938	2	52.5322	3031331.281299167	MSMS
1259.69728	630.8566284179688	2	89.1554	3031094.5044986624	MSMS
2023.97856	676.001953125	3	89.7856	3031022.1897087577	MSMS
1039.57023	520.7932739257812	2	50.9780	3029872.4576093564	MSMS
1962.98715	983.0045776367188	2	47.2947	3029844.565642481	MSMS
1394.82455	465.9488220214844	3	49.1555	3029647.396076872	MSMS
2051.91846	685.316650390625	3	74.2673	3029441.4855304663	MSMS
1074.55320	538.2848510742188	2	70.0547	3029236.2543626167	MSMS
2044.97016	1023.99462890625	2	64.7744	3028920.4286945695	MSMS
1549.76374	517.595947265625	3	36.3468	3028813.7450937754	MSMS
2806.34499	936.7919311523438	3	116.2609	3028124.063520827	MSMS
1090.63865	546.3272094726562	2	88.5843	3027803.19161192	MSMS
1587.79918	794.9085693359375	2	56.7665	3027767.3207779853	MSMS
941.59097	471.8028564453125	2	74.7439	3027140.295003882	MSMS
1443.65179	722.8345947265625	2	47.6306	3027097.787758011	MSMS
2091.99354	698.6735229492188	3	116.1548	3027075.419421265	MSMS
1398.78058	467.2677917480469	3	95.1261	3026047.5188906733	MSMS
1200.58087	601.2977905273438	2	34.7393	3025353.3491397025	MSMS
1432.68745	717.3499145507812	2	88.0259	3024930.1872394923	MSMS
2022.95095	675.6591186523438	3	104.0857	3024785.893849442	MSMS
1318.69551	660.3558349609375	2	88.7849	3024603.8406477137	MSMS
1589.78381	530.9356689453125	3	58.7641	3022879.8829865586	MSMS
2184.10626	729.380615234375	3	34.6614	3022581.746465671	MSMS
1206.58154	604.2986450195312	2	65.7148	3022536.019760621	MSMS
1395.75826	466.2598571777344	3	23.8331	3021728.833165842	MSMS
2126.09426	710.0409545898438	3	104.3158	3021708.8950912156	MSMS
911.48650	456.75201416015625	2	91.0936	3021051.9591710907	MSMS
1335.61627	668.8163452148438	2	42.2436	3020988.8828408197	MSMS
1659.86880	830.9428100585938	2	125.7433	3020321.7138146525	MSMS
1119.61105	560.8128662109375	2	51.4073	3020173.6600368395	MSMS
1371.71466	686.8660278320312	2	86.9574	3019382.5424309243	MSMS
1115.60740	558.811767578125	2	120.6404	3019185.244478816	MSMS
1319.63574	660.826416015625	2	64.5714	3019106.1904921494	MSMS
1908.03566	637.3553466796875	3	110.0997	3018732.8960478674	MSMS
894.42694	448.2207336425781	2	67.3899	3018554.4624616853	MSMS
2223.16163	557.0485229492188	4	70.7410	3018218.847205346	MSMS
1370.76570	457.9299621582031	3	71.2990	3018171.5688771443	MSMS
1166.55677	584.28564453125	2	55.7504	3018010.3154345886	MSMS
1140.55637	571.2850952148438	2	67.8295	3017919.4819866517	MSMS
2877.50249	960.5133056640625	3	143.4730	3017863.8597527845	MSMS
1629.77872	815.8977661132812	2	79.0269	3017498.185152906	MSMS
1515.68817	758.8531494140625	2	108.2134	3017254.0184022826	MSMS
1872.88135	937.4494018554688	2	47.6813	3017224.0765156294	MSMS
1198.69616	600.3568725585938	2	97.6746	3016374.6393426117	MSMS
1673.82944	837.9228515625	2	128.0539	3016139.4994699676	MSMS
1370.70416	686.3621215820312	2	36.1115	3015680.6432468034	MSMS
1269.55472	635.7855224609375	2	39.5663	3015346.054858761	MSMS
1148.64412	575.3280029296875	2	103.8339	3014733.6673075575	MSMS
1607.74407	536.9225463867188	3	28.7882	3014699.976550484	MSMS
3471.66415	1158.562255859375	3	95.7940	3014353.9456758355	MSMS
3255.73239	1086.5882568359375	3	73.6089	3014306.600318007	MSMS
1791.77740	896.8976440429688	2	113.8547	3013138.946508714	MSMS
1111.63496	556.8248901367188	2	77.1982	3012211.739214018	MSMS
2032.04768	1017.5343627929688	2	118.1774	3012210.4758664267	MSMS
1072.49779	537.256591796875	2	49.7032	3012149.6456236034	MSMS
2041.08125	1022.0515747070312	2	126.5079	3012134.930673192	MSMS
875.51503	438.7630920410156	2	73.3132	3012109.6825543577	MSMS
1500.72424	501.249267578125	3	57.8633	3011835.834244259	MSMS
1649.77978	550.9345092773438	3	75.0748	3010337.4889105526	MSMS
2074.05825	1038.539794921875	2	114.2868	3009601.3207261455	MSMS
1200.62378	601.3196411132812	2	75.3300	3009164.4856638075	MSMS
978.51344	490.2637634277344	2	46.1050	3008885.0684973723	MSMS
1196.67649	599.3469848632812	2	69.1557	3008880.262841015	MSMS
1636.90359	819.4596557617188	2	108.1045	3008664.596782222	MSMS
912.47791	913.48095703125	1	107.7236	3008198.5898002954	MSMS
4035.88750	1010.4833374023438	4	115.9173	3007764.3489969065	MSMS
1924.92004	642.64892578125	3	46.9590	3007378.6722603003	MSMS
1172.66525	587.3401489257812	2	122.5477	3007009.9676333526	MSMS
1572.79299	525.2719116210938	3	32.4821	3006848.30763355	MSMS
1484.69294	743.3554077148438	2	54.0631	3006579.295122959	MSMS
1251.71869	626.8682861328125	2	88.4297	3006084.4935563905	MSMS
1522.69399	762.3551025390625	2	58.5480	3005131.012634689	MSMS
3278.57902	820.9044799804688	4	57.4779	3005027.696139417	MSMS
2137.17428	713.7341918945312	3	99.4432	3004842.396975514	MSMS
1652.98990	552.0044555664062	3	104.3158	3004410.2908158842	MSMS
1294.79727	432.6064147949219	3	64.9134	3004014.475239929	MSMS
1096.55531	549.2857055664062	2	91.3136	3003768.4653103817	MSMS
1913.92584	958.4714965820312	2	140.7010	3003704.865848514	MSMS
995.51100	498.7635803222656	2	69.3445	3002853.5963760456	MSMS
1462.73037	732.374267578125	2	75.1640	3002698.929603708	MSMS
1708.91482	570.646484375	3	124.8519	3002615.426164208	MSMS
1693.80600	565.6102905273438	3	53.0928	3002353.731684052	MSMS
1378.57494	690.2960815429688	2	25.3692	3001610.2561680847	MSMS
1390.74563	464.5893249511719	3	50.7002	3001461.937665288	MSMS
1122.55570	562.2855834960938	2	39.9747	3001262.746012322	MSMS
2171.02182	544.014892578125	4	78.8201	3001000.340056984	MSMS
1445.70451	723.8600463867188	2	24.2404	2999834.9597586086	MSMS
934.48723	468.2516174316406	2	72.7852	2999372.7683627475	MSMS
1210.61284	404.5460510253906	3	33.9364	2999225.10249132	MSMS
1955.07278	653.0337524414062	3	110.6820	2999054.3377489746	MSMS
1643.81550	822.9171752929688	2	133.5971	2998876.0570470085	MSMS
1751.01929	584.68115234375	3	64.8264	2998604.760326626	MSMS
2223.06552	742.3645629882812	3	48.8910	2998391.974439195	MSMS
1140.54851	571.281494140625	2	91.3409	2997482.7220133366	MSMS
1453.80012	485.6076354980469	3	51.5138	2997062.7675971584	MSMS
1619.80764	810.9112548828125	2	91.6355	2996558.8216752214	MSMS
1581.87262	791.9453735351562	2	101.8929	2996541.6213867273	MSMS
853.56369	427.7889099121094	2	72.9714	2995973.1106000557	MSMS
1820.88393	607.969970703125	3	41.1482	2995971.7030194565	MSMS
1117.57275	559.7940673828125	2	32.9350	2995318.033859435	MSMS
927.52904	464.77288818359375	2	75.2148	2995132.0660158503	MSMS
1407.71804	704.8680419921875	2	69.6181	2994656.2014578623	MSMS
1531.78420	511.602294921875	3	47.8820	2993254.7665330376	MSMS
830.43855	416.2265930175781	2	97.9051	2993090.2713313857	MSMS
1237.67788	619.8472290039062	2	55.1392	2993041.2514000777	MSMS
1894.99011	633.006103515625	3	54.3134	2992973.8354758034	MSMS
2568.28602	643.3306274414062	4	97.1818	2992048.2062651557	MSMS
933.52837	467.7717590332031	2	117.3953	2991987.992997195	MSMS
1689.77470	564.266357421875	3	39.3097	2991977.031999856	MSMS
2367.21827	593.0631713867188	4	93.2474	2991681.233518583	MSMS
1092.55253	547.2844848632812	2	75.2148	2990912.6276828256	MSMS
1407.71804	704.8670654296875	2	79.2732	2990232.575770074	MSMS
3085.52912	1029.853271484375	3	125.5823	2989669.2846830226	MSMS
970.45487	486.2344970703125	2	82.7276	2989387.1345776697	MSMS
948.50288	475.25787353515625	2	59.0015	2988166.809583603	MSMS
847.51674	424.76531982421875	2	93.3216	2988057.3279967085	MSMS
989.59097	495.8028259277344	2	55.5437	2987618.4146779208	MSMS
2209.08375	737.7039184570312	3	103.0275	2987503.2280543484	MSMS
1571.89567	524.972900390625	3	120.4781	2987484.991683709	MSMS
847.44397	424.7294006347656	2	47.6813	2987238.8159216014	MSMS
1629.83624	815.9271850585938	2	118.6402	2985258.4778913995	MSMS
1340.69446	671.3541870117188	2	57.2108	2985183.9874610933	MSMS
1573.79476	787.9061889648438	2	51.1730	2984962.6356351734	MSMS
1722.98799	575.336669921875	3	107.4659	2984222.9689186723	MSMS
1319.68336	660.850341796875	2	70.9592	2984001.3096284075	MSMS
1248.54536	625.2803955078125	2	74.5224	2983438.6452702703	MSMS
1474.76676	492.596435546875	3	41.7364	2982671.925311696	MSMS
2003.02114	669.0165405273438	3	64.5083	2982279.1331328303	MSMS
2586.24628	647.82080078125	4	51.1211	2982244.8619728037	MSMS
2839.31231	947.7823486328125	3	137.8458	2981780.2231982984	MSMS
1067.60153	534.8084106445312	2	48.1618	2981726.3008687813	MSMS
1200.67140	601.34375	2	35.9718	2981676.647390351	MSMS
2014.03712	672.6875	3	63.6652	2981206.913287683	MSMS
1051.53385	526.775634765625	2	82.3278	2981039.511331364	MSMS
1587.77555	794.8931884765625	2	127.6452	2980512.4225704647	MSMS
1838.90102	613.9744873046875	3	80.8281	2980340.7323754397	MSMS
2681.34493	895.126220703125	3	117.2864	2980266.666199811	MSMS
2295.20519	1149.11328125	2	143.9704	2980105.9400329585	MSMS
1033.58080	517.798583984375	2	73.9466	2979653.6934245927	MSMS
2198.16569	734.0609741210938	3	93.7163	2979322.4990530587	MSMS
1392.80890	697.4125366210938	2	99.5783	2978704.7888115905	MSMS
866.50142	434.25811767578125	2	89.2777	2978342.0969523387	MSMS
1842.94758	922.4817504882812	2	104.1526	2978093.1555310683	MSMS
2198.05048	734.0269165039062	3	91.7506	2978001.51058382	MSMS
1603.76644	802.8916015625	2	99.1580	2977467.078769425	MSMS
1276.60478	639.3102416992188	2	47.5297	2977397.405968225	MSMS
1849.88464	617.6366577148438	3	92.9933	2977332.3157411315	MSMS
1587.88721	794.952392578125	2	129.4787	2977282.4108391413	MSMS
1088.58661	545.3005981445312	2	90.1622	2976913.0589302615	MSMS
1245.64525	416.2227783203125	3	26.8970	2976679.3634057296	MSMS
2449.20850	1226.11376953125	2	104.0311	2976367.1690745684	MSMS
1463.85993	732.9383544921875	2	122.1688	2976112.90612449	MSMS
1468.78856	490.6039733886719	3	50.4247	2975393.32666634	MSMS
2883.46142	962.49072265625	3	98.5846	2975307.2489691577	MSMS
1517.68204	759.8487548828125	2	67.2045	2975200.059012383	MSMS
1064.53247	533.2733154296875	2	70.8898	2975195.985798014	MSMS
1305.66771	436.2319030761719	3	41.7648	2975172.9618192203	MSMS
2842.36343	711.8493041992188	4	105.7607	2975055.121962902	MSMS
2914.29520	972.77587890625	3	56.1649	2974950.4658044185	MSMS
1316.66594	659.339599609375	2	41.6252	2974837.883756096	MSMS
1081.54441	541.7799682617188	2	89.1554	2974426.3087374065	MSMS
1279.60444	640.8109130859375	2	70.6057	2973974.4203580786	MSMS
1704.84177	853.4285278320312	2	101.7797	2973732.7066343157	MSMS
1533.70997	767.8623657226562	2	82.1979	2973344.375891389	MSMS
1419.72456	710.8718872070312	2	75.0377	2973252.5993649177	MSMS
1272.64625	637.3310546875	2	91.8621	2973237.963304049	MSMS
2244.11750	749.3821411132812	3	77.3937	2972217.033865192	MSMS
1567.84574	784.9310302734375	2	120.4781	2972207.180201405	MSMS
1561.77113	781.8934326171875	2	100.1831	2971126.4899466843	MSMS
